EmployeeID,Age,MonthlySalary,OvertimeHoursPerMonth,LeavesTaken,ProjectsHandled,TrainingHours,CustomerSatisfaction,LastPromotionYear,YearsAtCompany,WorkLifeBalanceScore,PerformanceRating,AttritionRisk_Label,tenure_adjusted_salary,years_since_last_promotion,overtime_to_projects_ratio,days_since_last_leave,engagement_score,Gender_Female,Gender_Male,Gender_Other,Department_Finance,Department_Hr,Department_It,Department_Marketing,Department_Sales,Department_Support,JobRole_Account Manager,JobRole_Accountant,JobRole_Auditor,JobRole_Content Lead,JobRole_Developer,JobRole_Engineer,JobRole_Helpdesk,JobRole_Hr Executive,JobRole_Hr Manager,JobRole_Sales Executive,JobRole_Seo Analyst,JobRole_Support Engineer,JobRole_Tester,EducationLevel_1,EducationLevel_2,EducationLevel_3,EducationLevel_4,EducationLevel_5
239,32,107827,15,29,2,35,5.0,2024,3,2.17,3,0,26956.75,0,5.0,212,-0.28597033559941143,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
240,44,170873,14,17,3,72,5.0,2022,5,4.37,2,0,28478.833333333332,2,3.5,29,-0.38499450021584464,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
241,55,162151,9,14,15,69,9.0,2022,10,5.87,3,0,14741.0,2,0.5625,132,0.921228527123465,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
242,42,170095,2,2,11,42,5.0,2015,12,9.27,5,0,13084.23076923077,9,0.16666666666666666,346,1.2514601625604729,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
243,50,155425,8,13,8,44,7.0,2015,13,6.23,3,0,11101.785714285714,9,0.8888888888888888,347,0.575023408225393,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
244,56,75142,5,24,1,14,3.0,2023,2,5.0,3,0,25047.333333333332,1,2.5,201,-0.3444994582148981,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
245,25,156837,40,5,9,9,1.0,2019,8,1.17,2,1,17426.333333333332,5,4.0,110,-1.5339593555940685,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
246,26,32981,40,25,14,16,5.0,2019,6,-2.17,3,0,4711.571428571428,5,2.6666666666666665,198,-0.791441519350999,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
247,39,171542,35,18,10,45,5.0,2016,13,0.0,3,0,12253.0,8,3.1818181818181817,137,-0.5387059274752052,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
248,23,164893,21,13,3,44,5.0,2021,12,3.63,2,1,12684.076923076924,3,5.25,131,-0.47118083108593106,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
249,49,123450,20,9,11,25,5.0,2020,13,4.5,3,0,8817.857142857143,4,1.6666666666666667,352,-0.014599861373328667,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
250,24,99973,5,0,5,21,5.0,2021,6,9.0,5,0,14281.857142857143,3,0.8333333333333334,195,1.2200137985943604,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
251,22,71184,29,17,1,41,5.0,2016,11,1.37,3,0,5932.0,8,14.5,257,-0.37914474735085607,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
252,56,169664,33,24,14,70,1.0,2024,4,-0.6,4,0,33932.8,0,2.2,322,-1.0296001477283272,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
253,50,102015,8,11,2,19,5.0,2023,6,6.57,3,0,14573.57142857143,1,2.6666666666666665,333,0.22648892903353457,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
254,42,83883,16,13,2,24,5.0,2019,11,4.63,2,0,6990.25,5,5.333333333333333,250,-0.35471281639662516,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
255,44,59968,32,16,1,9,7.0,2024,11,0.93,4,0,4997.333333333333,0,16.0,82,0.31299672730497796,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
256,56,146542,39,6,9,12,5.0,2011,15,1.2,4,0,9158.875,13,3.9,342,-0.043690512915131846,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
257,54,91897,39,29,14,75,5.0,2024,6,-2.63,1,1,13128.142857142857,0,2.6,291,-1.5555243999738921,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
258,58,178781,22,23,2,11,5.0,2022,9,1.77,4,0,17878.1,2,7.333333333333333,285,0.022696255457772513,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
259,26,109535,15,7,6,55,5.0,2024,5,5.83,3,0,18255.833333333332,0,2.142857142857143,325,0.14030259816344817,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
260,37,165808,24,9,5,17,5.0,2023,4,3.7,4,0,33161.6,1,4.0,233,0.24747952380813287,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
261,32,84858,17,8,14,70,5.0,2024,3,5.27,3,0,21214.5,0,1.1333333333333333,292,0.0750805099374368,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
262,60,77093,39,9,15,61,5.0,2024,2,0.7,2,1,25697.666666666668,0,2.4375,135,-0.8124321141255973,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
263,55,131743,26,3,9,79,5.0,2018,7,4.3,2,1,16467.875,6,2.6,304,-0.3931472612440961,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
264,55,134434,28,11,13,54,5.0,2017,11,2.57,3,0,11202.833333333334,7,2.0,205,-0.23938312972368905,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
265,24,136945,28,15,8,25,5.0,2022,9,1.9,4,0,13694.5,2,3.111111111111111,40,0.03783709736738225,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
266,43,135916,2,17,6,58,5.0,2024,7,6.77,3,0,16989.5,0,0.2857142857142857,285,0.24978253197139563,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
267,57,93082,12,30,13,42,8.0,2020,12,2.6,3,0,7160.153846153846,4,0.8571428571428571,212,0.3463113169963237,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
268,29,65014,6,4,5,33,5.0,2024,2,8.13,3,0,21671.333333333332,0,1.0,78,0.40817903194885186,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
269,30,112960,11,10,9,67,5.0,2023,4,6.13,2,0,22592.0,1,1.1,339,-0.18001079436266634,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
270,52,132414,15,19,6,64,5.0,2021,8,3.83,3,0,14712.666666666666,3,2.142857142857143,98,-0.09263343121516361,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
271,35,143004,6,3,11,50,5.0,2020,5,8.3,3,0,23834.0,4,0.5,113,0.42797859444603376,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
272,56,54712,10,28,2,13,5.0,2020,6,3.33,1,0,7816.0,4,3.3333333333333335,111,-0.8613750324256291,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
273,30,153348,31,1,13,74,3.0,2018,7,3.63,5,0,19168.5,6,2.2142857142857144,344,0.20644695552656533,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
274,55,174508,20,4,1,49,5.0,2021,10,5.33,3,0,15864.363636363636,3,10.0,143,0.08206859081879522,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
275,26,144116,31,2,2,64,5.0,2023,6,3.47,4,0,20588.0,1,10.333333333333334,291,0.22069188042959254,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
276,56,159885,3,16,7,65,5.0,2019,6,6.73,1,0,22840.714285714286,5,0.375,181,-0.4653837824819889,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
277,27,169508,17,3,1,48,8.0,2011,15,6.1,4,0,10594.25,13,8.5,121,1.1092031653418006,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
278,38,177664,39,3,12,70,3.0,2023,2,1.7,2,1,59221.333333333336,1,3.0,347,-1.0840977036225137,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
279,21,47481,15,12,2,69,8.0,2016,10,5.0,3,0,4316.454545454545,8,5.0,227,0.6258345522506579,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
280,46,30120,8,27,15,9,5.0,2023,3,3.9,4,0,7530.0,1,0.5,142,0.270773126745994,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
281,50,142858,15,24,15,76,2.0,2019,7,3.0,4,0,17857.25,5,0.9375,75,-0.41624849275371484,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
282,31,105734,21,11,9,64,5.0,2016,15,3.97,3,0,6608.375,8,2.1,181,-0.07632790915866076,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
283,51,162145,33,22,2,58,5.0,2013,13,-0.27,2,1,11581.785714285714,11,11.0,24,-0.9254060883742241,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
284,24,46636,28,8,10,56,1.0,2020,13,3.07,2,1,3331.1428571428573,4,2.5454545454545454,149,-1.312670127684387,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
285,32,170728,37,1,10,8,1.0,2021,15,2.43,3,0,10670.5,3,3.3636363636363638,133,-1.0319558601526366,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
286,27,133923,13,30,7,60,6.0,2022,11,2.4,4,0,11160.25,2,1.625,162,0.2901379068051464,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
287,57,79891,16,29,11,44,5.0,2024,4,1.97,5,0,15978.2,0,1.3333333333333333,116,0.40124365532853995,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
288,21,58705,37,22,15,55,5.0,2024,13,-1.07,3,0,4193.214285714285,0,2.3125,233,-0.6633267031927625,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
289,22,119161,12,13,8,48,5.0,2021,10,5.43,4,0,10832.818181818182,3,1.3333333333333333,26,0.44896918922063206,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
290,38,122362,22,5,14,33,10.0,2022,3,4.77,3,0,30590.5,2,1.4666666666666666,78,0.9871805130583398,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
291,57,122097,21,5,12,16,5.0,2021,8,4.97,3,0,13566.333333333334,3,1.6153846153846154,7,0.04014010553064507,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
292,53,99804,21,9,9,57,1.0,2017,9,4.3,3,0,9980.4,7,2.1,295,-0.8141606726836347,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
293,21,68709,33,21,9,14,5.0,2024,8,-0.1,4,0,7634.333333333333,0,3.3,329,-0.19509893201122955,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
294,29,73431,25,27,1,15,5.0,2019,8,0.5,5,0,8159.0,5,12.5,290,0.2300356737352602,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
295,45,152937,27,0,13,79,6.0,2024,2,4.6,5,0,50979.0,0,1.9285714285714286,27,0.9016213360545255,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
296,24,50829,25,15,9,52,4.0,2020,8,2.5,3,0,5647.666666666667,4,2.5,203,-0.4416026928450516,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
297,22,91538,6,19,4,52,1.0,2014,14,5.63,3,0,6102.533333333334,10,1.2,95,-0.6592582131468578,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
298,53,72612,15,8,4,28,8.0,2021,10,5.67,4,0,6601.090909090909,3,3.0,249,1.059121919025399,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
299,26,113808,7,5,2,26,5.0,2021,10,7.77,3,0,10346.181818181818,3,2.3333333333333335,301,0.3662505466607016,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
300,30,78248,39,16,6,51,5.0,2017,8,-0.47,4,0,8694.222222222223,7,5.571428571428571,87,-0.23819209744627268,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
301,22,36366,20,0,14,37,5.0,2022,6,6.0,4,0,5195.142857142857,2,1.3333333333333333,75,0.5153559575935365,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
302,34,124118,5,30,4,67,5.0,2022,4,4.0,3,0,24823.6,2,1.0,81,-0.07283386871798161,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
303,42,173076,35,30,12,51,3.0,2021,4,-2.0,4,0,34615.2,3,2.6923076923076925,186,-0.804521764107133,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
304,30,60148,5,8,9,50,5.0,2020,6,7.67,3,0,8592.57142857143,4,0.5,331,0.354603745191771,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
305,48,179876,17,0,10,8,5.0,2024,3,6.6,3,0,44969.0,0,1.5454545454545454,266,0.22998296947421362,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
306,50,71648,11,12,2,49,5.0,2016,12,5.8,3,0,5511.384615384615,8,3.6666666666666665,269,0.13680855772276898,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
307,50,129341,40,7,15,71,5.0,2015,15,0.83,4,0,8083.8125,9,2.5,113,-0.08678367835017502,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
308,32,154022,11,14,2,14,5.0,2017,8,5.47,3,0,17113.555555555555,7,3.6666666666666665,187,0.098374112875298,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
309,49,38841,20,17,10,53,5.0,2022,10,3.17,3,0,3531.0,2,1.8181818181818181,47,-0.16950232091010553,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
310,28,54740,24,26,12,13,5.0,2014,15,0.87,4,0,3421.25,10,1.8461538461538463,152,-0.08212495776260278,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
311,59,53573,2,5,9,43,5.0,2019,14,8.77,2,0,3571.5333333333333,5,0.2,327,0.12746476441710117,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
312,37,176277,9,2,6,10,1.0,2020,14,7.87,4,0,11751.8,4,1.2857142857142858,162,-0.043116063309906284,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
313,27,107565,23,7,4,33,9.0,2023,12,4.23,2,1,8274.23076923077,1,4.6,11,0.3749671861000972,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
314,47,46944,31,15,9,45,5.0,2023,3,1.3,2,1,11736.0,1,3.1,194,-0.7425513053120137,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
315,35,45633,37,11,7,43,9.0,2023,15,0.77,3,0,2852.0625,1,4.625,346,0.327241652208005,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
316,35,167197,10,4,5,45,5.0,2018,14,7.33,3,0,11146.466666666667,6,1.6666666666666667,59,0.315004620197407,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
317,55,112507,13,10,5,75,8.0,2019,7,5.73,5,0,14063.375,5,2.1666666666666665,9,1.4213637968396637,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
318,33,90509,36,14,9,16,5.0,2023,2,0.47,3,0,30169.666666666668,1,3.6,289,-0.4839659605712315,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
319,45,150675,40,18,14,76,5.0,2017,12,-1.0,1,1,11590.384615384615,7,2.6666666666666665,165,-1.3656815360303234,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
320,46,71300,24,11,1,64,5.0,2016,10,3.37,3,0,6481.818181818182,8,12.0,317,-0.14620871797224433,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
321,60,77783,5,5,8,39,5.0,2022,9,8.17,3,0,7778.3,2,0.5555555555555556,164,0.412837752536424,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
322,58,109972,24,13,5,32,5.0,2017,10,3.03,4,0,9997.454545454546,7,4.0,94,0.1694459539662979,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
323,37,148267,34,0,7,10,5.0,2023,5,3.2,4,0,24711.166666666668,1,4.25,96,0.18924551646347995,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
324,56,131748,37,28,8,61,5.0,2019,7,-2.07,3,0,16468.5,5,4.111111111111111,167,-0.7797947178820684,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
325,51,145326,6,24,9,75,5.0,2018,12,4.8,3,0,11178.923076923076,6,0.6,73,0.02034054303346308,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
326,32,145172,24,19,8,28,5.0,2022,3,2.03,5,0,36293.0,2,2.6666666666666665,103,0.4082317362098982,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
327,25,140663,27,0,6,62,1.0,2019,13,4.6,3,0,10047.357142857143,5,3.857142857142857,269,-0.779220268276843,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
328,25,122261,39,23,14,28,5.0,2021,4,-1.63,1,1,24452.2,3,2.6,68,-1.4390563852845861,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
329,31,35923,15,30,7,25,5.0,2021,12,2.0,4,0,2763.3076923076924,3,1.875,28,0.04948389883631285,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
330,47,121204,34,24,13,22,5.0,2013,14,-0.8,4,0,8080.266666666666,11,2.4285714285714284,29,-0.2766265422937436,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
331,56,48764,7,14,9,53,9.0,2023,5,6.27,3,0,8127.333333333333,1,0.7,353,0.9678157329991874,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
332,43,111995,10,7,1,64,8.0,2022,5,6.83,4,0,18665.833333333332,2,5.0,191,1.1942248160649938,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
333,23,146939,16,13,11,26,5.0,2020,7,4.63,3,0,18367.375,4,1.3333333333333333,20,0.0005409805362810877,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
334,38,131509,26,26,12,28,9.0,2024,3,0.47,5,0,32877.25,0,2.0,81,1.0028088416670258,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
335,36,49565,38,26,12,10,8.0,2022,9,-1.93,2,1,4956.5,2,2.923076923076923,212,-0.5365425864791382,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
336,35,85186,33,12,5,79,5.0,2022,10,1.4,3,0,7744.181818181818,2,5.5,268,-0.37565070691017693,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
337,37,170101,12,26,11,56,5.0,2024,11,3.27,3,0,14175.083333333334,0,1.0,33,-0.15785551944117493,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
338,42,166547,29,25,7,7,5.0,2021,6,0.03,3,0,23792.428571428572,3,3.625,188,-0.535211887034526,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
339,46,136830,0,12,4,30,5.0,2021,4,8.0,3,0,27366.0,3,0.0,321,0.39303819003924195,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
340,36,89473,15,20,3,5,5.0,2016,13,3.67,3,0,6390.928571428572,8,3.75,14,-0.11126831356545258,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
341,28,80131,28,19,2,29,5.0,2023,2,1.23,3,0,26710.333333333332,1,9.333333333333334,194,-0.3954502694073589,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
342,36,60436,27,29,15,57,5.0,2023,8,-0.23,4,0,6715.111111111111,1,1.6875,89,-0.21023977392083928,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
343,42,167857,3,23,4,48,5.0,2024,4,5.57,3,0,33571.4,0,0.6,313,0.11002091434422867,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
344,33,153228,30,13,8,14,5.0,2021,4,1.83,4,0,30645.6,3,3.3333333333333335,202,0.029684336339130857,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
345,47,109066,22,1,5,30,5.0,2021,4,5.43,3,0,21813.2,3,3.6666666666666665,284,0.09371539228772578,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
346,55,136921,33,13,1,67,5.0,2021,9,1.23,3,0,13692.1,3,16.5,210,-0.3954502694073589,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
347,32,99855,9,16,3,40,5.0,2021,4,5.53,4,0,19971.0,3,2.25,201,0.46061599068956266,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
348,36,40969,34,21,15,53,5.0,2013,15,-0.3,2,1,2560.5625,11,2.125,39,-0.9289001288149032,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
349,21,88812,7,19,3,40,9.0,2018,10,5.43,5,0,8073.818181818182,6,1.75,303,1.5804901945259828,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
350,33,96146,10,11,6,38,5.0,2023,13,6.17,3,0,6867.571428571428,1,1.4285714285714286,101,0.17990172315781217,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
351,33,76013,11,3,4,51,5.0,2015,10,7.3,3,0,6910.272727272727,9,2.2,144,0.31151057975672775,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
352,53,86146,31,7,7,5,3.0,2024,7,2.63,2,1,10768.25,0,3.875,177,-0.9757824499614592,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
353,36,133790,2,26,10,74,5.0,2023,5,5.27,4,0,22298.333333333332,1,0.18181818181818182,52,0.4303343068703431,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
354,47,82116,17,15,3,21,6.0,2020,5,4.1,4,0,13686.0,4,4.25,83,0.4881335317769664,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
355,36,174515,6,6,2,55,1.0,2022,5,7.8,4,0,29085.833333333332,2,2.0,11,-0.05126882433815775,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
356,51,32394,38,9,6,9,5.0,2014,11,0.9,3,0,2699.5,10,5.428571428571429,227,-0.4338847142548299,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
357,28,167537,5,14,12,43,5.0,2021,10,6.67,3,0,15230.636363636364,3,0.38461538461538464,8,0.2381357305024651,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
358,55,172995,23,3,2,55,5.0,2018,14,4.9,3,0,11533.0,6,7.666666666666667,144,0.03198734450239372,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
